LAD 2021 Code,LAD 2021 Name,LSOA 2021 Code,LSOA 2021 Name,LA Name,Total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E07000034,Chesterfield,E01019582,Chesterfield 012E,Derbyshire,727,5,10,8,6,8,13,4,8,7,16,7,5,3,6,7,1,1,4,5,2,3,10,9,15,8,10,10,10,8,11,12,9,6,11,9,10,14,7,12,11,9,11,11,7,5,7,6,12,10,10,11,11,13,14,9,11,12,19,17,14,7,10,8,12,16,8,8,5,5,6,6,3,10,6,9,7,6,5,5,6,4,4,3,2,2,3,1,4,5,4,7
E07000034,Chesterfield,E01019583,Chesterfield 012F,Derbyshire,664,5,6,4,6,8,9,10,11,5,10,5,5,6,3,7,6,7,9,5,6,5,4,10,8,5,7,5,5,5,6,13,7,2,5,15,11,7,8,6,9,4,7,10,9,5,9,7,13,6,8,12,7,13,10,6,8,11,14,10,13,9,13,7,6,10,7,10,14,12,8,7,9,6,11,9,9,8,5,5,4,9,4,5,4,4,2,0,1,1,2,5
E07000034,Chesterfield,E01019585,Chesterfield 012G,Derbyshire,"1,177",16,9,16,19,18,9,13,16,14,16,6,17,8,9,10,12,10,11,11,11,7,5,8,12,24,18,21,21,23,20,26,17,18,17,23,17,17,23,24,15,24,16,19,16,10,18,11,18,22,12,16,20,23,17,10,19,12,15,14,16,13,18,14,5,17,13,15,7,9,15,7,6,10,6,10,11,9,6,6,3,6,6,5,4,2,6,2,0,1,0,10
E07000034,Chesterfield,E01019586,Chesterfield 011A,Derbyshire,633,6,4,3,5,6,4,5,3,5,4,3,3,3,2,4,1,9,7,5,7,7,3,4,8,5,6,8,4,13,6,5,6,8,7,6,9,11,6,5,3,2,8,6,9,7,9,6,13,8,7,7,9,11,9,5,9,12,14,10,13,16,7,11,10,5,9,13,6,13,8,7,13,12,8,10,11,17,6,6,8,5,4,1,2,7,7,4,2,5,0,7
E07000034,Chesterfield,E01019587,Chesterfield 011B,Derbyshire,679,5,6,1,7,9,5,8,6,6,11,9,1,6,7,5,8,8,6,3,6,4,2,8,7,9,8,6,7,11,2,4,6,6,3,4,7,3,12,9,6,13,7,6,12,8,9,5,10,7,8,7,10,10,9,8,20,8,9,14,11,14,11,12,14,7,10,4,12,10,13,16,14,4,8,15,10,4,9,11,4,2,4,10,2,5,4,1,1,2,0,8
E07000034,Chesterfield,E01019588,Chesterfield 011C,Derbyshire,652,4,2,5,7,5,4,7,8,11,4,3,6,4,5,5,2,9,5,12,10,3,5,1,3,5,2,6,3,2,4,8,8,2,2,6,8,9,9,6,3,8,5,9,12,7,4,5,4,6,9,7,4,5,8,7,10,12,8,5,12,13,7,11,12,19,9,12,10,9,13,13,14,10,16,15,21,13,9,8,15,6,3,4,5,5,1,3,2,2,2,10
E07000034,Chesterfield,E01019589,Chesterfield 011D,Derbyshire,650,10,8,11,6,6,4,2,5,5,5,5,7,7,8,7,5,4,7,5,7,2,2,1,11,6,6,6,8,10,5,6,8,14,7,5,5,8,11,5,3,4,4,6,8,2,4,10,11,4,11,9,7,6,12,6,14,15,8,12,15,7,4,8,9,10,3,9,9,13,9,11,15,5,8,3,11,12,12,11,9,7,9,7,6,5,5,2,6,0,1,3
E07000034,Chesterfield,E01019590,Chesterfield 009D,Derbyshire,866,6,8,8,6,10,4,4,9,3,7,6,8,9,6,5,13,9,9,9,9,4,4,8,15,12,3,8,6,8,5,3,3,1,5,4,8,8,9,10,6,14,12,8,8,10,8,8,9,16,13,7,8,7,9,9,16,12,10,18,16,20,22,13,18,16,10,18,19,12,10,10,13,6,15,11,19,12,15,16,13,8,6,9,5,10,8,6,4,11,3,12
E07000034,Chesterfield,E01019591,Chesterfield 009E,Derbyshire,704,4,5,6,5,5,12,8,6,10,9,11,7,13,13,9,6,9,10,8,3,11,5,9,9,10,2,7,7,3,5,7,7,5,6,9,8,6,2,7,5,6,7,11,10,6,6,11,14,8,11,11,13,8,10,14,9,13,13,12,9,10,12,9,11,12,12,11,8,17,8,5,3,10,8,8,8,8,2,2,5,7,4,3,3,6,1,3,1,6,3,7
E07000034,Chesterfield,E01019592,Chesterfield 011E,Derbyshire,771,7,3,4,4,8,5,8,9,6,8,10,9,12,10,18,7,9,8,6,4,9,6,3,9,4,3,5,6,1,4,6,6,2,5,3,9,5,5,7,1,13,8,8,5,8,7,6,16,10,15,12,12,7,10,13,13,16,8,9,17,12,14,9,11,14,17,5,15,22,10,10,13,11,9,12,12,10,10,12,6,5,7,9,11,5,11,6,2,1,3,10
E07000034,Chesterfield,E01019593,Chesterfield 011F,Derbyshire,531,1,2,1,3,3,3,3,6,4,5,5,9,10,4,3,6,9,5,6,3,9,3,6,1,7,2,2,1,3,4,3,1,1,3,3,4,3,4,6,5,10,7,2,6,6,4,10,9,8,7,8,11,8,12,9,8,13,10,6,12,7,3,10,5,6,9,8,8,8,4,14,11,6,7,10,7,6,10,5,10,6,7,4,6,3,0,6,0,3,6,8
E07000035,Derbyshire Dales,E01019594,Derbyshire Dales 009A,Derbyshire,871,9,12,7,6,10,13,6,11,9,13,16,16,11,13,11,9,13,9,13,7,15,9,7,14,9,8,12,6,4,11,7,5,7,8,5,10,8,13,21,10,7,12,7,9,4,8,15,15,14,12,13,18,10,7,19,16,17,8,16,15,4,12,11,18,12,6,12,10,14,9,10,10,8,5,4,14,6,7,7,5,8,4,11,3,5,0,0,2,1,1,7
E07000035,Derbyshire Dales,E01019595,Derbyshire Dales 008A,Derbyshire,945,5,7,6,6,8,5,6,7,6,11,4,9,8,6,4,10,9,6,11,8,3,8,7,10,10,12,8,6,7,13,6,7,4,5,11,9,8,7,6,3,7,8,7,14,15,8,14,10,12,21,10,13,16,12,17,24,19,23,26,12,22,22,14,23,18,6,18,15,12,17,18,14,14,13,16,14,15,9,12,10,12,2,10,5,4,5,6,4,1,2,12
E07000035,Derbyshire Dales,E01019596,Derbyshire Dales 009B,Derbyshire,875,13,9,11,7,7,10,6,5,9,8,11,8,11,6,11,12,8,8,6,8,14,13,7,9,12,8,8,8,5,14,9,8,3,9,5,15,5,11,6,6,5,3,13,9,8,13,12,5,21,9,10,14,15,14,17,17,12,15,26,7,14,10,21,12,16,11,10,11,8,10,9,14,6,9,15,13,11,10,6,14,6,10,5,4,5,6,5,0,2,2,6
E07000035,Derbyshire Dales,E01019597,Derbyshire Dales 009C,Derbyshire,"1,099",19,11,14,22,16,18,12,17,13,12,16,19,23,18,25,8,12,11,10,18,8,8,10,8,13,4,20,13,18,15,13,13,9,19,16,15,16,16,14,15,14,14,17,11,17,10,10,11,5,16,12,18,16,14,13,17,16,8,9,12,11,16,9,11,13,9,13,7,8,11,11,5,16,12,12,15,7,4,11,10,7,10,5,1,7,0,1,2,1,1,16
E07000035,Derbyshire Dales,E01019598,Derbyshire Dales 009D,Derbyshire,839,7,2,6,8,9,9,7,12,14,11,15,11,11,11,12,11,13,9,11,5,7,6,10,5,16,11,8,11,5,9,16,12,14,9,12,13,9,15,12,18,15,13,7,11,10,9,9,12,10,8,10,15,16,10,12,12,16,13,13,16,9,4,7,6,9,8,10,9,11,11,10,9,7,10,10,14,5,5,9,5,2,3,3,0,2,1,3,1,0,3,4
E07000035,Derbyshire Dales,E01019599,Derbyshire Dales 011B,Derbyshire,688,4,3,3,4,7,6,4,6,12,6,8,7,7,7,12,11,9,4,13,3,5,3,3,7,2,2,2,4,3,5,3,7,11,6,4,6,5,5,4,3,6,7,8,4,7,8,4,9,8,8,11,11,8,15,10,5,12,16,12,11,10,8,9,11,10,9,13,13,15,10,13,12,19,8,9,12,14,8,9,11,10,10,10,4,10,2,1,2,4,1,5
E07000035,Derbyshire Dales,E01019600,Derbyshire Dales 002A,Derbyshire,644,4,5,3,0,6,4,3,2,3,2,3,3,2,4,5,11,5,12,10,4,7,4,6,7,5,3,3,10,5,9,4,6,12,5,5,3,3,2,6,4,3,6,5,4,5,6,4,6,5,5,6,13,12,2,16,8,15,11,16,10,16,16,11,9,20,4,14,11,12,13,15,9,11,12,14,13,10,7,11,4,3,6,8,5,8,5,3,3,2,5,6
E07000035,Derbyshire Dales,E01019601,Derbyshire Dales 011A,Derbyshire,689,8,6,4,10,9,5,2,5,2,8,6,6,8,10,8,8,10,6,3,7,7,9,2,6,2,8,4,6,5,7,6,8,3,1,5,7,5,2,5,3,8,10,9,3,5,4,9,7,12,14,7,12,8,10,7,5,8,13,9,4,13,14,12,15,12,17,14,15,9,9,8,10,8,6,18,14,9,11,13,11,8,2,2,7,9,2,6,4,4,1,10
E07000035,Derbyshire Dales,E01019602,Derbyshire Dales 001A,Derbyshire,901,9,13,5,5,12,5,11,12,12,8,9,7,6,8,11,11,13,3,8,6,3,3,3,5,9,5,6,7,6,9,11,9,8,3,6,11,5,9,10,4,15,7,11,12,12,5,12,10,7,17,7,13,12,15,10,13,25,13,20,26,18,18,16,12,14,12,15,15,8,12,17,16,16,8,15,11,13,5,8,20,6,10,7,9,5,8,4,1,4,3,7
E07000035,Derbyshire Dales,E01019603,Derbyshire Dales 010A,Derbyshire,977,4,11,4,11,7,7,7,13,13,8,8,13,9,14,14,8,7,12,8,7,4,10,4,8,6,12,9,10,7,5,7,8,10,13,8,4,1,4,7,7,4,12,15,12,7,6,9,10,11,12,21,14,13,19,22,27,28,19,22,17,22,15,11,23,17,18,16,15,18,18,10,15,8,12,10,8,9,9,6,7,6,8,8,9,10,9,3,4,5,2,17
E07000035,Derbyshire Dales,E01019604,Derbyshire Dales 002B,Derbyshire,829,4,5,4,5,6,5,10,7,6,5,7,4,10,2,8,2,6,11,12,7,3,5,7,9,9,5,2,5,1,6,5,8,3,8,7,9,10,14,10,12,6,5,5,8,6,11,8,10,13,12,11,11,12,11,13,15,16,12,15,21,13,25,12,16,16,14,27,9,12,8,13,15,18,16,13,11,16,12,8,7,9,4,6,5,6,5,12,7,1,3,5
E07000035,Derbyshire Dales,E01019605,Derbyshire Dales 008B,Derbyshire,932,3,5,9,7,1,6,9,9,11,10,11,8,11,8,14,8,9,8,10,11,5,6,4,10,7,7,7,7,2,10,4,5,6,8,6,6,6,4,7,5,8,5,7,6,4,7,9,6,14,14,15,11,15,17,18,15,18,28,25,22,24,17,21,13,16,15,20,12,16,17,12,14,10,19,11,16,19,19,16,15,16,8,1,4,8,6,2,5,2,2,2
E07000035,Derbyshire Dales,E01019606,Derbyshire Dales 002C,Derbyshire,743,2,4,6,12,5,4,5,5,7,5,7,9,8,6,10,5,7,8,13,7,1,5,2,4,14,7,5,4,6,5,3,5,4,7,2,4,9,5,6,6,11,8,9,12,8,9,3,7,5,9,8,12,6,12,11,10,11,18,9,16,9,16,8,9,11,19,16,11,6,11,14,10,17,6,15,19,19,9,11,12,8,11,2,10,6,9,5,2,4,0,5
E07000035,Derbyshire Dales,E01019607,Derbyshire Dales 010B,Derbyshire,916,3,7,5,4,4,7,4,11,4,6,7,9,10,17,12,12,14,10,11,6,4,9,6,7,6,8,10,4,5,8,10,5,9,5,5,5,2,7,6,4,7,4,13,3,9,14,5,12,17,11,7,13,8,17,16,26,18,16,19,25,16,21,24,11,22,11,11,8,7,12,12,13,19,13,19,13,14,15,6,15,11,11,10,3,8,9,6,10,6,4,8
E07000035,Derbyshire Dales,E01019608,Derbyshire Dales 011G,Derbyshire,799,9,4,9,6,5,7,7,11,8,5,8,12,6,13,7,8,7,8,15,4,9,6,6,8,18,7,5,10,10,6,3,8,5,8,9,13,4,4,10,5,5,7,8,9,11,8,12,10,14,9,16,14,8,9,14,17,12,7,12,12,8,13,9,8,8,10,7,10,7,14,7,11,17,18,9,11,12,11,14,5,7,6,6,3,6,7,9,6,3,2,8
E07000035,Derbyshire Dales,E01019609,Derbyshire Dales 005A,Derbyshire,"1,260",14,9,11,11,2,12,11,12,14,15,13,13,13,17,13,10,15,12,9,5,6,9,6,13,7,4,14,8,6,15,8,6,8,11,12,12,16,9,11,10,7,12,13,15,11,17,7,14,15,24,25,26,12,21,18,25,12,13,16,33,22,19,23,11,15,17,16,19,15,16,11,19,19,18,25,33,16,21,15,12,12,10,15,21,12,13,15,5,10,6,21
E07000035,Derbyshire Dales,E01019610,Derbyshire Dales 011D,Derbyshire,691,3,5,5,5,3,6,7,2,4,4,6,4,7,4,4,11,3,10,12,4,9,3,3,6,7,6,3,5,7,4,1,4,5,5,3,7,9,2,3,6,2,2,7,5,5,9,8,11,7,11,9,8,10,12,8,12,12,11,9,14,18,18,15,9,18,13,7,18,11,9,20,5,12,16,17,15,11,10,7,13,7,8,7,4,5,7,2,2,1,1,6
E07000035,Derbyshire Dales,E01019611,Derbyshire Dales 008C,Derbyshire,800,5,8,8,7,11,4,11,6,4,3,2,6,6,9,8,9,5,6,2,6,5,8,9,8,13,4,6,8,4,7,9,8,8,3,6,6,6,5,4,10,6,7,6,6,6,7,13,7,8,10,6,10,11,12,14,15,15,21,23,15,21,14,18,14,14,17,13,13,17,19,18,15,5,10,16,15,9,5,13,7,10,8,7,4,3,2,1,2,2,2,5
E07000035,Derbyshire Dales,E01019612,Derbyshire Dales 010C,Derbyshire,"1,534",2,7,9,2,9,9,14,13,11,16,15,23,17,16,20,12,15,18,19,13,10,21,17,23,16,22,20,29,26,21,29,31,34,27,30,27,23,20,24,19,23,20,23,17,26,25,23,20,20,25,16,17,15,19,24,22,21,28,19,29,23,21,11,20,11,15,21,16,12,14,20,12,18,17,8,18,9,11,12,11,9,12,11,3,4,8,5,3,4,3,11
E07000035,Derbyshire Dales,E01019613,Derbyshire Dales 011C,Derbyshire,829,6,7,8,7,6,7,4,7,6,5,6,10,6,4,6,9,11,10,6,5,6,7,4,10,7,7,11,9,5,12,6,10,6,13,5,9,7,7,9,7,6,8,8,6,5,4,8,10,8,13,6,9,16,10,22,15,20,16,12,15,15,11,15,18,14,16,14,22,6,14,13,15,11,12,13,23,9,12,13,7,4,8,4,5,6,3,2,3,0,3,8
E07000035,Derbyshire Dales,E01019614,Derbyshire Dales 001B,Derbyshire,809,2,4,3,3,5,7,1,7,6,5,10,6,14,12,15,6,13,10,12,4,1,2,2,3,8,2,2,1,1,2,3,6,5,1,3,10,6,5,6,7,5,9,8,8,6,8,11,8,8,15,14,16,13,16,18,18,17,20,16,20,18,13,15,16,13,14,16,10,8,14,11,20,13,15,9,18,9,12,12,6,4,11,5,6,6,7,5,5,7,2,14
E07000035,Derbyshire Dales,E01019615,Derbyshire Dales 001C,Derbyshire,995,9,6,14,6,6,11,7,11,5,8,10,12,13,7,15,14,10,16,11,9,10,13,13,10,7,10,6,5,7,8,5,8,12,9,7,8,6,13,8,6,6,6,9,11,9,7,12,17,19,16,8,15,13,17,14,14,17,17,19,17,19,17,27,14,14,10,14,16,14,14,18,11,13,18,12,14,13,10,14,5,9,10,7,10,5,3,6,3,3,3,15
E07000035,Derbyshire Dales,E01019616,Derbyshire Dales 008D,Derbyshire,964,4,7,11,11,6,7,8,12,6,7,10,7,10,13,5,3,5,8,11,3,6,4,5,5,5,10,6,15,7,9,8,11,13,9,4,6,9,7,8,4,3,8,8,5,7,8,3,10,15,10,13,13,23,22,21,10,19,18,19,18,12,24,19,15,21,25,10,11,12,12,16,11,29,16,20,22,14,17,21,9,3,5,7,7,7,7,9,5,7,5,8
E07000035,Derbyshire Dales,E01019617,Derbyshire Dales 011F,Derbyshire,722,3,5,2,7,5,10,8,16,6,7,9,6,5,8,7,3,7,5,6,4,4,8,12,7,2,2,4,1,3,3,3,5,7,5,7,2,4,5,10,5,0,4,7,9,9,9,10,11,11,7,8,16,18,14,10,11,13,12,7,19,10,15,10,10,10,15,10,16,13,14,12,7,13,16,12,16,8,11,9,11,8,5,3,5,1,3,4,2,8,4,8
E07000035,Derbyshire Dales,E01019618,Derbyshire Dales 002D,Derbyshire,749,2,3,5,3,6,7,4,4,6,8,10,9,11,14,8,11,10,11,5,5,2,5,5,6,10,6,6,3,5,3,3,2,3,2,2,4,4,7,4,3,4,5,5,9,1,7,5,6,11,3,13,10,17,17,17,12,13,18,11,15,15,14,17,17,14,11,14,15,10,10,11,14,15,21,14,16,10,10,15,11,8,3,5,6,4,2,3,3,0,0,15
E07000035,Derbyshire Dales,E01019619,Derbyshire Dales 006A,Derbyshire,699,3,1,7,6,1,6,11,9,4,6,8,5,7,5,6,8,8,7,6,4,2,8,3,5,8,5,5,4,4,9,7,5,7,5,11,7,3,9,7,5,9,8,6,1,3,3,9,6,3,7,14,11,11,20,9,15,17,12,12,15,4,8,7,11,11,9,12,10,14,10,6,16,17,8,14,17,14,8,8,4,10,6,4,5,5,8,6,4,7,4,4
E07000035,Derbyshire Dales,E01019620,Derbyshire Dales 006B,Derbyshire,680,3,4,9,2,5,4,5,8,3,7,9,8,5,5,8,6,6,12,5,7,4,4,3,6,3,3,8,7,4,4,6,10,4,11,10,7,5,7,11,1,5,10,7,7,13,6,11,8,11,9,4,11,9,12,12,16,11,21,8,17,15,18,15,14,14,9,17,7,9,13,7,7,7,8,14,14,7,5,5,6,6,3,2,0,1,2,0,2,0,0,6
E07000035,Derbyshire Dales,E01019621,Derbyshire Dales 005B,Derbyshire,675,6,6,12,2,9,6,10,9,5,6,11,9,8,6,9,5,4,7,12,5,6,9,6,3,8,9,3,5,3,6,6,6,8,6,2,3,7,7,7,11,10,13,14,8,10,7,12,11,14,4,7,9,6,14,11,9,14,10,11,11,10,11,9,9,8,9,12,9,16,9,8,6,7,6,7,9,8,5,3,4,11,3,5,3,1,0,1,1,1,0,11
E07000035,Derbyshire Dales,E01019622,Derbyshire Dales 005C,Derbyshire,681,5,2,4,5,11,8,8,3,4,7,3,6,4,9,5,6,14,5,6,6,1,9,4,7,9,7,2,4,4,4,8,2,4,3,4,10,5,11,8,8,7,7,6,9,7,9,11,14,8,11,5,22,17,15,16,11,15,16,8,9,10,9,16,11,13,9,10,9,11,10,7,7,9,6,5,10,4,10,10,6,12,3,5,1,6,4,1,2,2,1,4
E07000035,Derbyshire Dales,E01019623,Derbyshire Dales 006C,Derbyshire,714,4,10,3,5,8,8,7,9,7,3,5,7,6,4,14,2,7,4,10,6,2,8,7,5,6,5,10,7,7,14,11,6,10,11,17,7,5,8,11,10,10,9,13,7,5,9,8,5,8,6,16,11,16,20,19,8,8,11,16,16,8,7,8,6,5,11,14,10,8,11,2,5,9,5,4,13,11,5,11,2,7,3,6,3,0,4,4,3,3,2,7
E07000035,Derbyshire Dales,E01019624,Derbyshire Dales 005D,Derbyshire,622,1,2,1,4,6,3,4,6,6,10,2,2,4,7,6,8,8,10,11,8,2,4,2,4,4,6,7,5,7,7,8,5,13,4,6,5,6,6,5,4,9,5,9,10,7,3,12,11,9,10,8,14,12,11,12,8,8,13,5,8,8,11,7,12,7,5,7,9,16,11,14,13,14,9,10,8,5,7,6,6,4,2,5,5,2,2,2,0,2,1,9
E07000035,Derbyshire Dales,E01019625,Derbyshire Dales 006D,Derbyshire,752,6,7,12,9,8,13,10,14,15,11,13,13,9,14,19,12,12,11,8,5,4,11,10,11,12,5,9,9,1,10,8,8,9,11,3,11,8,14,7,14,8,7,8,6,11,9,7,11,8,7,18,13,10,14,10,15,10,5,10,9,11,6,5,11,10,6,5,4,3,8,5,8,7,8,9,10,4,11,4,3,3,1,2,0,3,2,1,1,2,0,7
E07000035,Derbyshire Dales,E01019626,Derbyshire Dales 006E,Derbyshire,662,3,4,4,7,7,1,4,6,9,8,5,9,6,7,9,5,2,3,6,2,5,5,6,10,0,3,3,8,9,8,3,8,4,9,4,3,5,3,4,6,10,9,10,5,4,5,7,11,4,6,11,11,11,11,10,8,10,12,12,9,9,18,15,14,19,5,14,11,8,12,11,8,13,9,10,17,11,12,7,11,3,3,5,3,2,4,3,4,1,2,9
E07000035,Derbyshire Dales,E01019627,Derbyshire Dales 005E,Derbyshire,567,1,5,2,4,4,6,5,1,4,5,8,6,3,3,7,6,6,4,7,2,7,4,4,5,11,4,6,5,6,5,2,3,5,6,3,3,6,6,3,4,7,7,8,7,5,5,3,5,4,10,9,7,4,6,11,8,10,8,6,12,10,12,10,10,17,10,8,7,15,8,16,10,9,12,9,15,11,7,11,9,3,1,4,3,3,3,1,1,0,1,2
E07000035,Derbyshire Dales,E01019628,Derbyshire Dales 005F,Derbyshire,762,7,4,4,9,4,7,13,7,9,9,8,12,12,6,9,13,15,13,7,7,7,4,4,2,4,3,7,5,5,4,9,11,13,10,6,5,11,8,7,5,10,10,7,11,10,9,13,11,15,13,7,13,14,9,12,15,16,15,13,9,9,10,11,9,12,6,8,6,12,7,8,13,8,9,5,12,6,7,6,10,9,6,7,5,7,2,4,4,0,4,3
E07000035,Derbyshire Dales,E01019629,Derbyshire Dales 010D,Derbyshire,878,10,3,9,10,4,12,5,10,11,17,5,11,6,6,5,12,17,14,8,10,5,4,5,8,10,12,4,9,3,6,5,11,5,5,3,7,5,5,4,8,11,8,4,10,9,10,15,11,6,13,15,16,14,15,15,23,28,20,27,12,16,18,24,12,15,12,21,13,6,15,8,2,10,13,18,14,13,3,9,10,5,4,3,6,3,2,3,3,0,2,4
E07000035,Derbyshire Dales,E01019630,Derbyshire Dales 011E,Derbyshire,866,6,8,15,6,7,10,8,7,7,8,9,8,13,11,8,9,13,10,9,6,6,12,8,7,7,7,6,7,4,10,5,4,14,9,7,2,7,5,8,9,14,6,6,9,12,6,12,9,10,14,7,13,16,13,19,22,19,18,16,15,17,13,17,23,16,21,20,10,16,11,8,10,13,5,12,13,9,5,5,6,7,3,8,4,4,2,1,0,1,0,8
E07000035,Derbyshire Dales,E01019631,Derbyshire Dales 001D,Derbyshire,825,4,4,6,3,8,9,8,17,10,10,6,8,5,14,6,11,12,12,13,10,6,8,6,2,4,8,4,9,6,5,10,7,13,5,12,10,3,6,5,11,3,5,5,9,7,6,14,9,11,8,13,15,14,21,13,15,21,15,18,19,13,18,11,19,13,12,15,3,12,11,16,15,13,7,10,12,11,3,7,6,7,5,5,5,4,4,3,2,1,0,5
E07000035,Derbyshire Dales,E01019632,Derbyshire Dales 006F,Derbyshire,780,5,2,3,7,3,4,3,2,4,5,6,11,8,9,8,12,10,11,4,6,2,2,3,3,6,2,5,5,6,4,8,6,6,3,4,10,2,7,9,3,9,9,1,11,4,9,7,6,11,11,13,13,12,13,15,13,16,12,12,12,19,15,11,21,17,18,12,12,15,5,9,15,16,11,15,18,14,14,9,16,11,7,9,10,6,5,3,1,2,3,13
E07000035,Derbyshire Dales,E01019633,Derbyshire Dales 007A,Derbyshire,753,3,9,7,7,6,4,7,7,5,5,13,12,13,12,6,12,11,8,11,6,6,7,9,6,9,4,10,8,5,16,6,6,10,8,7,11,6,7,6,15,8,7,8,7,5,13,8,10,7,11,15,10,13,15,18,10,20,17,10,12,4,9,11,12,6,3,5,9,12,6,12,10,4,6,14,11,1,11,9,9,5,3,4,4,6,5,2,3,1,0,6
E07000035,Derbyshire Dales,E01019634,Derbyshire Dales 007B,Derbyshire,755,4,3,2,2,1,11,5,10,3,8,8,12,6,9,8,10,8,10,9,8,4,6,4,6,5,5,6,2,6,10,6,6,3,2,4,8,6,7,4,8,8,16,13,6,10,5,10,5,6,7,17,11,8,14,14,14,15,13,12,10,15,12,13,10,17,21,10,12,16,14,13,9,11,11,13,10,14,14,6,8,6,4,7,6,7,6,2,3,3,2,1
E07000035,Derbyshire Dales,E01019635,Derbyshire Dales 007C,Derbyshire,501,1,1,3,4,1,3,3,4,1,6,5,3,5,2,7,5,6,12,4,4,0,5,1,2,4,4,7,2,3,1,3,3,5,3,1,5,3,5,2,1,8,7,7,4,7,3,5,3,4,11,5,8,7,10,6,11,9,8,10,8,6,10,12,18,9,5,4,7,7,14,14,10,10,16,7,12,9,9,4,4,1,2,2,4,5,9,0,3,0,1,6
E07000035,Derbyshire Dales,E01019636,Derbyshire Dales 007D,Derbyshire,741,6,2,4,4,4,4,5,9,12,9,7,7,8,5,9,9,7,5,4,5,8,3,7,6,13,9,9,9,4,7,6,6,7,13,5,6,12,4,5,6,8,7,6,2,7,8,5,17,10,13,13,16,16,11,8,13,15,9,12,12,13,12,15,14,13,6,11,13,9,14,10,9,11,10,10,11,8,4,8,2,6,8,8,2,5,9,4,5,4,4,5
E07000036,Erewash,E01019638,Erewash 016A,Derbyshire,599,3,3,7,3,2,6,4,3,7,4,6,7,10,6,6,8,3,10,4,5,5,7,8,11,11,5,2,3,2,7,4,11,4,7,8,2,2,9,5,8,8,10,5,6,1,8,7,8,7,10,11,7,13,17,9,4,12,7,10,9,6,11,9,6,12,11,6,14,10,7,5,7,20,14,5,4,9,9,4,3,6,4,6,0,6,0,2,1,0,1,4
E07000036,Erewash,E01019639,Erewash 016B,Derbyshire,751,4,5,6,6,7,7,10,8,15,10,16,13,18,13,11,9,9,11,13,3,6,12,9,11,11,8,14,14,15,16,13,10,4,12,12,13,15,17,9,8,12,9,10,6,4,6,13,8,5,10,8,9,8,11,12,13,10,15,12,11,3,9,12,8,8,4,9,6,5,7,4,6,9,9,13,5,2,3,2,2,0,1,0,0,0,2,1,0,2,1,3
E07000036,Erewash,E01019640,Erewash 016C,Derbyshire,655,2,3,7,7,2,4,8,6,9,3,10,10,8,5,8,13,12,3,13,6,8,13,10,10,9,6,5,9,6,9,10,6,8,14,14,5,5,5,9,4,10,9,11,7,7,6,6,13,12,17,9,15,7,11,12,11,18,5,10,9,12,9,6,13,6,7,7,11,6,7,5,5,5,4,6,10,5,4,4,4,0,0,2,2,1,1,1,1,1,1,0
E07000036,Erewash,E01019641,Erewash 011A,Derbyshire,684,9,6,10,4,6,7,9,9,5,11,4,9,5,5,5,5,6,5,9,5,6,4,5,5,4,6,3,3,8,10,2,5,6,9,2,5,5,9,8,15,5,7,6,6,3,10,8,17,11,12,8,12,8,7,8,9,10,12,10,6,20,12,10,8,4,10,14,11,8,6,8,13,8,12,9,14,14,19,6,7,6,3,10,5,5,2,4,1,0,0,6
E07000036,Erewash,E01019642,Erewash 013A,Derbyshire,647,3,9,6,6,6,4,5,6,3,8,9,3,12,6,7,4,7,5,3,4,5,6,9,4,9,4,10,3,8,3,4,8,4,8,5,6,10,8,9,7,6,11,5,5,9,4,5,5,6,7,6,8,13,10,12,11,13,8,12,12,9,11,10,6,12,19,9,8,6,11,8,6,5,9,10,8,6,5,7,10,7,9,4,6,10,4,5,4,3,3,3
E07000036,Erewash,E01019643,Erewash 013B,Derbyshire,781,4,8,3,6,4,5,5,5,8,9,11,12,6,6,11,2,11,7,6,5,3,8,8,5,9,6,4,6,5,3,8,4,5,8,7,6,6,2,8,8,7,11,12,6,3,8,5,13,13,16,10,7,10,10,9,9,11,14,16,12,13,17,15,13,7,12,9,12,12,11,12,9,14,12,10,21,9,17,9,9,10,10,7,8,8,5,10,6,5,3,11
E07000036,Erewash,E01019644,Erewash 001A,Derbyshire,693,10,6,8,6,9,6,3,6,6,5,9,8,3,8,7,7,6,9,6,2,7,5,7,10,6,10,9,9,13,17,6,5,14,7,8,7,17,7,9,11,10,10,13,7,17,6,11,7,10,12,13,9,10,12,10,7,16,8,9,8,9,19,9,11,12,10,5,6,8,11,9,8,10,3,8,6,1,2,9,0,3,3,2,5,3,0,0,0,0,1,1
E07000036,Erewash,E01019645,Erewash 016D,Derbyshire,788,10,11,7,13,11,10,9,13,9,9,11,13,5,6,7,9,10,9,4,7,6,7,3,10,16,9,13,3,14,9,11,13,17,14,16,11,13,11,7,13,8,7,7,9,6,7,10,12,7,12,6,8,9,8,15,12,8,12,13,6,10,10,12,10,11,8,6,11,5,4,18,8,9,13,13,11,8,7,3,4,4,5,4,0,4,2,3,0,0,0,4
