LAD 2021 Code,LAD 2021 Name,LSOA 2021 Code,LSOA 2021 Name,LA Name,Total,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E07000032,Amber Valley,E01019411,Amber Valley 011B,Derbyshire,"1,393",16,10,15,16,21,5,9,12,13,16,14,16,18,11,15,17,9,13,10,8,12,17,11,22,21,10,5,9,10,14,11,12,23,11,10,21,16,19,18,16,22,7,21,18,15,13,10,20,17,16,28,20,20,22,27,23,29,21,29,27,27,27,18,21,21,19,18,20,15,18,15,13,18,17,23,22,13,9,15,14,7,8,15,6,5,7,0,5,4,2,14
E07000032,Amber Valley,E01019412,Amber Valley 009C,Derbyshire,"1,839",10,13,17,22,12,19,23,21,22,24,37,29,21,24,29,32,25,31,17,20,20,18,29,22,21,18,15,21,14,20,19,17,16,18,22,26,25,18,20,26,25,43,23,29,26,22,19,14,27,29,32,27,38,40,43,30,30,37,30,23,38,25,27,28,19,19,21,19,15,13,12,11,16,13,10,25,11,13,14,9,0,7,10,5,6,4,2,1,2,2,2
E07000032,Amber Valley,E01019413,Amber Valley 009D,Derbyshire,"1,284",7,19,8,13,9,15,18,16,2,17,15,11,13,17,15,21,17,17,17,10,12,12,15,7,10,27,11,13,20,25,21,13,19,15,14,17,15,12,11,18,12,19,15,16,15,27,20,22,18,21,32,33,29,27,31,33,31,24,21,26,17,9,17,13,12,9,14,8,7,10,9,12,8,11,5,6,6,10,10,8,2,4,4,2,3,1,2,1,0,0,8
E07000032,Amber Valley,E01019414,Amber Valley 007B,Derbyshire,"1,566",7,7,8,10,7,7,14,7,11,8,17,9,20,12,8,16,15,21,15,11,10,10,9,15,17,4,10,11,9,12,9,11,10,13,13,18,12,14,16,17,15,17,18,18,15,12,19,27,28,23,17,25,26,34,32,21,38,30,32,27,19,22,33,22,31,21,26,22,28,20,26,28,22,20,27,31,23,17,26,26,29,4,12,11,13,16,11,7,5,8,16
E07000032,Amber Valley,E01019415,Amber Valley 010B,Derbyshire,"1,642",8,13,13,13,15,16,17,15,20,16,11,15,23,8,11,15,12,13,13,13,14,14,8,20,13,12,14,14,18,19,18,23,13,17,18,22,12,24,26,16,16,16,13,21,15,17,20,27,22,21,25,28,17,25,33,36,25,29,31,44,26,34,25,24,30,19,16,22,16,14,18,25,28,25,21,19,16,20,21,34,12,12,2,6,6,9,7,4,6,8,21
E07000032,Amber Valley,E01019416,Amber Valley 009E,Derbyshire,"1,344",9,12,7,4,13,4,13,15,14,13,15,11,6,18,16,6,10,17,12,6,10,14,9,14,8,12,4,19,8,10,11,11,15,7,13,15,22,15,17,16,15,11,19,19,17,12,12,25,26,21,19,18,24,22,21,20,17,18,19,14,23,27,15,15,14,16,23,17,13,19,18,23,27,19,25,20,23,23,20,13,11,13,12,21,15,7,6,4,2,6,14
E07000032,Amber Valley,E01019417,Amber Valley 010C,Derbyshire,"1,985",14,20,19,14,15,22,31,14,30,23,31,21,24,28,28,29,23,12,26,16,11,10,19,28,14,16,30,19,22,28,22,32,20,28,22,32,28,23,23,18,26,15,17,23,20,19,25,32,28,35,33,30,26,31,33,32,38,32,30,22,34,32,14,22,24,17,15,21,21,17,23,25,28,20,29,25,16,15,12,14,14,11,15,11,7,11,11,7,6,8,28
E07000032,Amber Valley,E01019418,Amber Valley 011C,Derbyshire,"1,746",16,12,17,13,12,18,23,18,30,26,24,24,30,34,17,21,25,19,23,18,10,22,26,18,14,23,15,14,20,23,25,19,29,17,14,16,19,17,11,18,25,23,23,20,20,19,22,22,24,35,25,25,35,30,35,31,28,30,32,22,26,27,20,21,22,16,27,18,13,11,14,16,16,15,22,10,15,16,8,17,11,11,2,9,7,7,6,6,6,8,7
E07000032,Amber Valley,E01019419,Amber Valley 010D,Derbyshire,"1,888",19,19,17,14,19,10,18,18,17,15,15,16,17,21,10,10,24,17,12,10,8,11,7,8,25,13,12,16,17,16,19,30,12,17,23,25,28,23,19,25,20,22,19,18,16,27,33,28,25,26,38,25,28,23,34,32,36,36,30,37,36,32,33,33,30,23,32,17,31,27,19,25,36,19,28,37,21,24,18,7,15,13,16,12,6,8,11,6,5,12,31
E07000032,Amber Valley,E01019420,Amber Valley 005A,Derbyshire,"1,412",17,15,15,14,13,13,8,8,19,14,11,17,19,10,25,8,11,15,11,11,6,10,14,19,10,22,11,20,16,10,31,15,20,14,19,17,20,18,17,21,11,16,12,12,14,14,16,17,22,19,22,25,15,14,21,21,16,17,17,19,17,32,24,16,12,21,20,23,21,23,15,11,18,17,22,15,18,13,15,13,8,12,13,6,9,6,3,7,5,6,27
E07000032,Amber Valley,E01019421,Amber Valley 008A,Derbyshire,"2,083",22,22,16,25,29,19,19,17,22,25,21,30,32,19,21,21,20,22,25,13,12,19,17,22,29,20,18,26,25,28,29,30,26,35,34,28,28,18,27,35,22,22,20,21,24,17,26,20,41,24,26,21,23,23,17,32,22,30,29,46,22,37,28,28,22,45,14,15,31,35,31,17,32,35,24,39,15,16,18,14,13,14,8,11,7,11,12,11,8,4,14
E07000032,Amber Valley,E01019422,Amber Valley 008B,Derbyshire,"1,551",24,17,9,7,19,16,13,17,13,13,8,13,10,11,14,16,16,17,18,10,12,10,17,21,17,18,18,17,14,14,16,17,16,16,13,15,17,17,18,12,16,16,9,16,19,20,17,20,16,30,23,20,32,22,22,22,31,25,23,29,23,20,20,22,28,19,25,12,19,27,10,24,18,19,30,28,20,19,30,23,14,13,15,9,13,8,5,0,4,3,7
E07000032,Amber Valley,E01019423,Amber Valley 002B,Derbyshire,"1,614",15,11,17,21,17,15,16,16,13,16,18,24,14,11,20,9,7,8,7,6,5,12,7,9,8,11,14,13,22,19,15,24,20,20,18,16,22,14,16,15,14,23,22,22,17,16,31,21,18,18,15,26,21,21,24,32,24,26,29,32,24,21,21,28,31,20,32,25,21,27,20,32,29,16,22,32,22,23,21,18,7,12,10,9,12,12,13,8,2,1,10
E07000032,Amber Valley,E01019424,Amber Valley 002C,Derbyshire,"1,111",3,8,8,7,8,13,9,12,10,8,11,9,7,13,16,12,10,13,15,13,5,7,11,13,6,6,6,6,11,5,10,6,9,6,6,9,4,6,7,11,6,7,9,13,7,14,8,11,11,15,16,14,16,15,16,29,20,22,20,21,20,25,18,24,23,16,20,17,29,17,13,23,13,22,18,15,11,16,13,18,14,2,8,5,5,12,6,8,6,10,19
E07000032,Amber Valley,E01019425,Amber Valley 016A,Derbyshire,"1,613",6,8,4,13,14,14,18,10,24,24,29,25,24,32,45,22,30,32,17,15,13,11,15,11,12,8,5,6,6,4,7,11,8,8,8,6,9,13,9,12,23,19,28,29,27,17,21,30,19,30,28,20,20,31,32,14,21,29,21,19,24,15,25,14,24,18,15,20,15,14,13,20,17,19,29,25,21,25,20,11,14,19,18,11,5,11,12,17,8,8,40
E07000032,Amber Valley,E01019426,Amber Valley 016B,Derbyshire,"1,637",7,7,6,9,12,20,14,19,27,16,25,19,24,25,26,25,26,21,21,13,8,18,14,13,14,7,13,8,9,7,6,6,10,3,12,14,6,15,14,18,13,25,27,14,24,16,32,22,23,26,21,28,25,10,24,27,27,23,27,15,14,31,20,20,19,21,13,14,15,14,13,19,16,25,24,24,20,18,21,22,14,17,17,22,11,31,19,15,18,16,48
E07000032,Amber Valley,E01019427,Amber Valley 016C,Derbyshire,"1,874",12,9,21,17,12,17,20,21,19,30,27,29,34,29,35,39,32,30,40,27,14,12,17,14,14,19,18,12,12,14,11,11,11,4,18,11,13,17,16,18,24,22,20,19,19,23,29,30,25,24,21,32,30,33,42,31,32,28,34,25,29,32,21,30,18,27,25,13,22,15,7,20,23,24,23,36,17,16,21,21,21,7,15,10,9,7,16,7,5,6,12
E07000032,Amber Valley,E01019428,Amber Valley 007C,Derbyshire,"1,408",6,9,11,12,14,12,7,8,14,10,14,15,16,16,16,15,6,16,13,9,15,12,14,8,9,12,9,14,10,12,10,12,12,18,11,13,17,17,17,19,7,11,20,10,9,18,12,17,20,21,23,33,20,21,21,24,16,27,23,29,19,24,20,20,16,24,16,23,19,22,17,12,17,16,24,25,16,17,22,15,21,14,15,15,12,11,8,8,13,7,18
E07000032,Amber Valley,E01019429,Amber Valley 006A,Derbyshire,"1,519",11,7,7,10,13,9,16,9,5,12,7,13,11,7,11,20,11,18,10,17,7,14,5,14,11,19,13,20,19,14,22,21,14,15,15,12,12,9,5,13,13,12,20,17,18,8,17,22,18,31,26,23,35,29,23,44,26,31,42,34,22,17,26,27,17,26,28,26,21,23,20,24,18,23,18,27,12,24,22,19,17,17,12,11,6,3,4,3,6,3,10
E07000032,Amber Valley,E01019430,Amber Valley 007D,Derbyshire,"1,891",17,15,16,14,16,18,14,12,18,14,14,20,16,15,19,18,22,19,25,13,13,12,11,20,23,9,14,14,22,10,16,14,22,15,21,18,15,21,22,11,19,13,19,26,22,21,25,25,20,35,32,54,32,29,30,32,41,46,31,39,30,34,23,36,31,26,31,27,33,29,22,26,26,24,29,25,17,14,23,23,11,8,12,16,10,13,7,9,9,6,12
E07000032,Amber Valley,E01019431,Amber Valley 012A,Derbyshire,"1,369",14,6,7,9,14,13,9,12,10,17,14,17,17,19,13,7,17,11,16,13,14,7,6,14,19,20,27,16,12,23,27,22,20,22,26,21,18,14,13,15,15,17,17,13,21,9,16,12,24,26,26,19,15,33,23,24,26,16,22,21,21,18,9,21,11,21,14,18,16,20,17,13,23,22,19,19,14,7,15,5,8,3,5,5,8,2,1,2,1,2,3
E07000032,Amber Valley,E01019432,Amber Valley 008C,Derbyshire,"1,893",24,19,18,23,14,25,12,11,28,11,17,21,23,12,20,23,19,13,15,15,15,15,14,17,20,16,18,36,28,12,26,28,28,25,25,26,23,22,20,16,20,13,29,15,20,16,21,12,20,24,34,23,26,28,31,36,33,36,34,22,26,21,29,28,18,34,23,24,21,23,24,15,25,19,36,43,27,26,30,15,16,10,9,11,6,9,6,8,8,2,15
E07000032,Amber Valley,E01019433,Amber Valley 012B,Derbyshire,"1,892",17,18,21,21,24,24,19,15,14,15,22,25,33,24,31,19,25,20,20,15,20,16,17,21,21,22,30,19,22,20,31,29,24,25,19,23,17,20,20,23,24,29,23,29,23,22,31,33,28,24,40,36,28,31,24,39,28,23,30,23,23,25,26,18,21,13,11,19,22,18,20,18,19,18,18,19,15,13,18,12,15,9,9,11,10,10,13,9,2,4,5
E07000032,Amber Valley,E01019434,Amber Valley 013A,Derbyshire,"1,177",11,8,13,8,10,12,9,14,12,11,8,13,12,7,13,9,14,11,11,6,7,11,6,15,9,13,17,13,13,14,18,12,18,14,21,18,22,11,18,11,10,7,14,13,12,21,13,11,13,15,17,17,17,10,14,16,8,21,24,17,22,16,14,10,19,16,15,12,10,13,18,15,20,18,21,23,20,12,21,11,13,6,8,7,5,5,1,7,3,4,9
E07000032,Amber Valley,E01019435,Amber Valley 013B,Derbyshire,"1,615",15,22,19,10,18,35,14,21,16,20,22,16,25,20,13,25,10,11,18,14,10,16,17,23,18,25,29,22,32,26,32,32,21,28,19,19,23,25,26,16,24,15,21,27,19,22,26,15,22,27,28,30,22,30,27,38,28,39,25,19,19,17,19,16,17,21,15,12,11,5,12,9,9,9,5,16,10,11,14,6,10,4,6,3,4,0,0,3,1,2,2
E07000032,Amber Valley,E01019436,Amber Valley 013C,Derbyshire,"1,384",7,10,10,7,9,11,13,19,18,21,11,28,12,12,10,23,9,15,12,14,11,7,11,19,17,20,21,11,17,14,20,18,19,18,13,26,20,22,14,17,18,19,23,14,11,15,11,17,21,21,19,17,21,26,24,21,22,15,20,26,16,17,12,20,19,16,21,13,19,14,14,16,12,16,14,19,27,11,13,10,10,4,8,11,12,5,3,4,0,2,19
E07000032,Amber Valley,E01019437,Amber Valley 017A,Derbyshire,"1,415",14,14,14,15,12,19,12,15,15,16,18,22,23,21,21,13,18,14,11,8,10,15,15,20,12,24,11,13,19,12,20,24,30,29,23,15,15,13,8,8,11,14,14,8,9,12,10,11,14,20,26,21,12,27,26,25,23,26,30,24,19,18,18,19,16,23,14,16,15,17,10,11,25,14,18,21,13,13,10,12,10,12,6,18,13,3,4,4,2,0,7
E07000032,Amber Valley,E01019438,Amber Valley 012C,Derbyshire,"1,621",16,12,14,16,23,17,14,21,20,18,19,25,23,21,18,19,18,20,20,16,18,21,18,15,25,20,15,15,13,20,36,27,23,30,18,20,18,29,21,27,19,20,30,21,10,20,16,14,15,23,24,30,27,30,25,20,23,23,31,27,28,17,16,16,19,23,21,22,19,11,17,13,9,12,15,18,9,11,9,6,11,8,1,8,5,4,7,3,5,1,10
E07000032,Amber Valley,E01019439,Amber Valley 013D,Derbyshire,"1,579",18,19,13,11,7,13,16,16,7,15,16,11,15,19,26,10,14,17,14,12,7,18,14,10,19,20,34,20,23,25,36,17,19,17,21,22,15,23,27,16,26,19,19,20,18,24,34,24,31,29,33,20,31,29,23,21,17,19,23,35,19,23,13,22,22,12,13,23,16,16,17,20,20,13,10,14,13,10,8,11,4,2,4,3,3,8,9,8,9,12,15
E07000032,Amber Valley,E01019440,Amber Valley 013E,Derbyshire,"1,582",12,12,6,12,16,12,15,14,7,13,29,16,11,19,21,23,18,16,17,10,15,19,21,9,25,15,14,22,13,14,25,23,28,11,23,12,14,18,17,16,17,14,20,24,16,27,19,26,21,23,39,29,33,35,28,35,18,20,25,25,22,17,17,18,18,9,10,18,16,16,20,28,16,17,22,23,20,11,15,19,5,6,10,7,6,9,15,4,4,5,12
E07000032,Amber Valley,E01019441,Amber Valley 017B,Derbyshire,"1,588",11,21,26,14,16,11,22,21,18,23,23,19,16,22,20,15,18,12,8,10,17,17,28,25,29,35,24,15,18,27,25,30,31,17,28,28,27,20,17,29,24,19,29,18,20,16,17,13,18,18,19,17,21,15,19,25,22,22,17,22,20,19,24,14,9,21,18,15,23,15,17,16,14,16,22,6,10,14,13,7,7,3,6,7,2,2,4,2,4,6,8
E07000032,Amber Valley,E01019442,Amber Valley 005B,Derbyshire,"1,410",10,15,10,12,21,16,18,10,17,16,15,13,13,7,8,17,7,12,12,11,7,8,9,16,10,11,15,13,12,17,19,19,14,12,11,21,11,16,10,18,10,14,21,9,7,16,12,18,11,20,26,31,31,25,34,46,19,24,22,32,23,20,23,16,21,25,17,15,20,19,22,13,22,20,33,26,19,19,14,9,16,9,2,11,5,1,2,3,1,1,6
E07000032,Amber Valley,E01019443,Amber Valley 004A,Derbyshire,"1,748",21,14,14,14,10,14,18,17,22,14,27,20,20,21,20,20,15,11,17,10,15,21,15,16,24,11,19,20,20,30,25,24,28,17,20,16,17,22,22,20,15,15,21,17,25,13,21,23,13,17,31,28,19,29,24,18,27,27,22,22,16,20,23,31,21,22,18,18,17,15,24,14,21,33,25,24,19,34,23,20,19,17,21,8,12,13,9,9,5,5,24
E07000032,Amber Valley,E01019444,Amber Valley 003B,Derbyshire,"1,485",26,23,26,27,29,29,25,20,24,28,19,20,15,18,14,24,21,18,18,15,13,20,30,27,18,23,18,19,15,13,19,22,20,21,20,12,22,13,18,12,23,12,12,17,25,10,16,16,13,12,29,16,25,25,15,30,23,25,27,21,16,17,14,18,6,14,10,15,18,11,11,11,13,11,15,16,12,14,6,3,8,7,1,3,2,1,2,1,0,0,3
E07000032,Amber Valley,E01019445,Amber Valley 005C,Derbyshire,"1,468",12,24,9,15,14,20,9,18,17,21,14,18,16,15,15,14,7,8,15,10,13,15,20,17,15,24,22,34,25,28,21,26,14,21,29,19,19,10,12,20,17,11,13,16,21,19,15,25,27,20,23,20,23,29,18,17,36,29,21,20,22,16,15,16,11,19,22,14,18,21,18,12,12,21,11,12,11,6,10,8,7,11,9,7,4,8,2,1,0,4,5
E07000032,Amber Valley,E01019446,Amber Valley 015A,Derbyshire,"1,126",10,11,7,9,12,10,9,9,6,15,5,23,12,14,12,17,11,8,9,8,8,10,7,14,9,7,11,14,7,7,8,12,10,9,10,13,14,11,10,6,12,25,11,12,12,13,5,12,8,10,12,16,22,19,22,21,18,18,23,21,20,10,14,16,18,30,18,17,18,23,15,22,23,19,22,19,10,13,15,11,12,13,8,3,3,2,1,0,0,1,4
E07000032,Amber Valley,E01019447,Amber Valley 011D,Derbyshire,"1,451",8,6,7,5,10,9,15,17,17,15,11,12,22,10,12,14,16,12,17,6,7,5,5,6,3,11,12,7,12,15,12,10,9,10,12,12,16,13,12,11,15,21,17,13,17,15,13,20,16,17,23,15,20,25,24,20,23,32,17,20,24,26,25,16,18,20,26,31,21,21,17,20,18,25,34,30,13,15,28,27,15,13,12,13,17,17,9,9,8,9,50
E07000032,Amber Valley,E01019448,Amber Valley 015B,Derbyshire,"2,028",21,15,16,18,17,32,25,21,25,20,34,24,27,34,22,27,32,20,25,14,17,12,17,27,22,28,23,32,24,20,24,18,25,27,31,20,21,26,25,25,27,29,30,23,24,22,36,31,43,25,36,21,23,28,33,37,31,29,29,23,31,23,29,21,23,17,23,26,19,21,19,13,21,17,18,30,20,19,14,17,13,8,11,8,11,5,6,1,2,4,25
E07000032,Amber Valley,E01019449,Amber Valley 011E,Derbyshire,"1,730",10,20,8,19,13,18,14,19,17,23,18,19,16,17,24,18,16,11,14,14,10,18,23,23,19,16,31,25,22,22,15,35,21,23,25,20,26,14,21,18,15,24,20,16,21,18,18,23,21,21,33,27,26,23,29,25,30,35,33,35,29,32,28,26,23,22,25,24,9,21,18,17,15,18,16,23,15,14,21,15,8,13,5,4,14,6,2,3,3,1,12
E07000032,Amber Valley,E01019450,Amber Valley 015C,Derbyshire,"1,472",26,15,17,6,20,22,13,20,16,18,17,13,28,13,19,26,18,11,16,9,8,7,17,9,13,18,11,15,18,13,24,21,15,31,26,26,17,18,28,17,16,12,16,11,17,20,24,17,15,18,16,24,26,26,18,14,13,23,20,20,16,14,18,23,14,17,17,20,21,17,12,12,28,21,15,17,18,9,14,18,16,6,7,6,5,5,2,5,1,3,14
E07000032,Amber Valley,E01019451,Amber Valley 012D,Derbyshire,"2,113",34,25,26,28,28,19,25,19,16,27,21,21,24,17,28,22,27,18,17,22,14,12,23,26,21,21,39,24,18,32,25,31,26,31,39,32,30,27,27,31,26,34,30,25,23,27,25,23,24,28,20,38,36,43,37,30,32,33,28,21,29,37,28,33,33,21,23,26,19,17,19,20,23,20,22,23,12,14,14,12,20,9,7,7,7,8,4,7,0,5,18
E07000032,Amber Valley,E01019452,Amber Valley 017C,Derbyshire,"1,632",13,16,18,16,22,15,24,23,28,23,19,19,21,20,17,27,18,23,15,11,18,11,21,15,14,16,25,33,17,24,18,28,20,19,23,19,23,16,16,11,11,29,20,18,11,12,13,17,19,19,22,23,28,32,22,26,25,25,25,33,12,18,20,18,13,22,22,20,19,21,17,13,19,20,12,16,12,14,14,8,14,9,9,8,5,15,9,7,3,3,15
E07000032,Amber Valley,E01019453,Amber Valley 017D,Derbyshire,"2,046",28,23,25,30,28,35,31,33,30,27,19,37,19,19,25,25,22,19,18,23,22,25,32,31,32,31,25,31,37,37,44,30,39,27,34,47,41,36,48,38,25,21,29,21,20,24,23,21,34,26,21,32,37,32,36,25,19,21,19,18,22,32,23,21,13,19,10,11,10,9,13,13,12,14,12,8,12,9,7,9,7,10,11,7,6,2,3,1,1,1,11
E07000032,Amber Valley,E01019454,Amber Valley 006B,Derbyshire,"1,258",11,9,10,12,8,5,12,12,8,9,9,5,10,11,9,12,12,9,9,13,9,8,16,10,9,9,9,5,10,9,6,7,10,8,9,11,13,8,9,14,12,12,9,9,10,12,10,13,7,14,21,15,24,13,10,31,20,30,27,16,16,27,18,35,28,11,24,23,12,16,25,31,18,33,33,32,25,20,29,15,17,12,2,18,9,6,4,7,2,0,11
E07000032,Amber Valley,E01019455,Amber Valley 005D,Derbyshire,"1,368",12,11,12,5,10,10,8,8,7,12,18,10,11,7,12,8,12,10,15,7,9,9,13,15,15,25,27,25,31,21,22,17,11,12,16,18,17,11,14,7,17,17,17,12,13,11,12,16,21,11,22,31,20,19,17,21,26,17,21,27,26,23,21,20,16,13,15,22,21,23,20,22,21,15,13,22,17,9,13,9,20,5,7,19,9,6,5,4,4,4,16
E07000032,Amber Valley,E01019456,Amber Valley 005E,Derbyshire,"1,830",22,16,18,17,21,30,25,18,23,25,24,26,22,16,21,22,14,14,9,15,18,12,13,24,25,17,27,18,34,29,21,26,38,21,36,33,29,29,22,24,21,23,16,23,16,25,27,30,28,16,31,28,34,27,30,32,25,25,30,36,30,15,28,20,21,20,23,19,12,25,13,14,11,9,13,14,13,10,11,13,5,13,9,7,8,5,7,6,2,5,12
E07000032,Amber Valley,E01019457,Amber Valley 005F,Derbyshire,"1,411",11,12,19,22,16,14,8,12,12,16,10,11,14,8,9,16,12,11,11,14,11,9,17,18,24,17,21,16,24,19,25,21,13,14,21,15,15,14,15,26,14,11,17,13,9,19,18,16,19,30,20,18,13,18,22,25,28,22,26,22,21,15,19,14,23,14,14,24,13,21,10,11,18,11,17,20,10,16,17,15,12,9,6,8,3,8,7,4,9,6,23
E07000032,Amber Valley,E01019458,Amber Valley 008D,Derbyshire,"2,078",21,21,22,28,35,28,28,29,27,24,22,22,22,23,31,18,27,30,20,13,15,19,24,29,30,24,19,29,30,32,52,42,40,51,38,26,37,28,33,23,24,24,28,34,21,20,39,22,27,30,28,34,31,40,35,25,30,19,26,31,18,24,16,19,23,21,24,14,13,9,11,19,20,21,13,12,15,15,7,14,11,11,10,12,6,4,1,2,3,2,8
E07000032,Amber Valley,E01019459,Amber Valley 008E,Derbyshire,"1,336",6,11,10,17,7,15,17,14,15,23,16,17,26,14,24,10,17,21,10,12,13,11,22,12,18,11,15,16,12,15,15,16,16,13,13,13,10,16,20,22,12,15,15,11,6,13,18,15,12,22,22,14,22,23,25,23,22,21,23,21,18,12,20,10,16,18,19,14,22,17,18,10,14,16,18,24,10,16,13,12,9,8,8,5,7,7,3,3,5,4,4
E07000032,Amber Valley,E01019460,Amber Valley 006C,Derbyshire,"1,498",10,13,12,19,18,19,24,16,11,18,14,21,16,15,17,7,19,17,15,9,17,17,15,15,23,13,9,19,14,18,18,16,18,20,17,15,18,19,12,22,14,25,23,20,22,12,18,20,22,16,32,22,34,28,37,29,17,18,25,11,19,20,23,17,25,13,26,22,13,14,20,19,26,23,18,19,12,18,11,10,8,4,3,2,5,2,4,2,1,1,8
E07000032,Amber Valley,E01019461,Amber Valley 006D,Derbyshire,"1,360",9,5,8,10,9,13,11,11,17,13,12,16,15,16,16,10,18,11,11,7,8,7,11,16,7,8,15,18,13,12,11,10,7,7,8,12,5,13,15,17,13,15,12,15,13,19,16,15,18,15,17,24,27,28,27,20,19,25,23,25,28,15,17,20,21,23,27,20,17,25,21,20,20,20,26,24,14,21,17,14,16,16,11,9,13,10,2,6,5,4,14
E07000032,Amber Valley,E01019462,Amber Valley 006E,Derbyshire,"1,198",12,5,7,12,13,11,12,10,14,15,12,12,8,6,8,5,9,10,9,9,5,10,5,8,9,7,20,11,11,12,14,8,12,14,9,12,13,16,12,13,5,14,10,8,5,12,9,12,4,15,13,12,16,23,20,18,22,14,19,16,13,12,11,16,12,11,18,15,21,17,27,27,21,30,21,26,22,19,26,21,18,14,15,14,8,7,9,2,5,7,26
E07000032,Amber Valley,E01019463,Amber Valley 008F,Derbyshire,"1,517",15,19,18,13,21,21,26,26,21,33,29,21,32,20,23,21,28,18,23,17,14,13,11,20,19,21,14,15,11,11,24,16,27,18,14,22,21,21,19,15,12,16,14,19,19,18,22,21,13,21,22,19,23,26,22,17,24,20,24,17,19,19,22,23,17,10,9,9,12,11,11,16,15,15,23,13,9,5,12,11,10,11,6,7,7,2,1,0,3,1,8
E07000032,Amber Valley,E01019464,Amber Valley 012E,Derbyshire,"2,662",45,33,26,31,33,32,41,25,37,36,28,37,28,32,30,30,22,19,37,18,14,20,22,21,26,24,26,31,23,33,31,44,36,36,33,34,32,46,31,38,22,34,40,37,29,33,30,31,45,36,43,31,44,45,44,30,50,45,45,40,44,33,50,38,31,23,27,15,32,24,15,35,24,24,22,28,23,23,20,20,16,9,14,16,10,9,11,5,7,5,34
E07000032,Amber Valley,E01019465,Amber Valley 015D,Derbyshire,"1,147",5,11,8,10,8,6,13,11,11,9,10,12,5,11,10,2,8,7,7,3,5,7,7,10,9,12,13,17,18,5,16,21,23,10,18,10,11,14,11,4,13,9,17,15,15,13,7,12,7,13,14,16,21,20,16,18,15,15,23,25,22,21,13,18,14,12,18,13,17,13,22,26,14,26,19,18,15,13,10,9,13,14,7,11,9,6,0,7,9,8,18
E07000032,Amber Valley,E01019467,Amber Valley 015E,Derbyshire,"1,493",12,14,17,13,12,11,13,16,14,10,21,10,14,27,17,14,26,13,13,11,6,6,14,14,10,13,17,13,13,16,12,7,12,11,20,25,25,14,12,16,21,18,30,17,19,21,19,15,15,11,17,17,17,23,33,21,22,22,36,29,26,18,19,15,15,20,19,24,17,25,16,26,17,25,23,14,9,18,21,17,22,8,16,11,4,13,10,8,5,3,12
E07000032,Amber Valley,E01019468,Amber Valley 003C,Derbyshire,"1,478",12,10,19,24,15,11,20,14,13,12,20,22,11,8,18,13,17,15,10,8,21,12,20,21,26,17,21,17,16,16,14,16,20,18,21,11,7,18,17,15,18,20,17,14,18,28,23,32,30,20,26,16,28,20,34,24,24,24,23,21,25,18,19,16,11,19,19,17,16,18,17,16,19,14,17,17,12,8,15,15,2,7,3,9,7,7,7,2,3,1,6
E07000032,Amber Valley,E01019469,Amber Valley 003D,Derbyshire,"1,667",34,24,27,33,25,29,24,26,27,24,25,34,27,33,25,24,18,22,15,24,12,16,19,22,17,18,24,25,25,21,29,22,24,31,30,24,33,29,19,29,22,19,29,23,14,15,12,17,14,18,23,33,20,29,21,21,19,23,23,15,22,12,14,13,16,12,7,10,12,11,19,14,10,10,10,19,3,7,12,5,5,2,2,6,3,3,1,0,2,1,5
E07000032,Amber Valley,E01019470,Amber Valley 004B,Derbyshire,"1,648",14,16,21,17,24,19,14,24,9,17,16,25,20,14,15,29,19,24,12,19,12,11,18,21,24,23,14,19,15,28,14,28,30,21,26,16,22,18,27,30,19,26,21,24,12,26,18,14,29,28,27,30,25,26,24,23,22,26,18,23,24,15,18,24,13,20,21,16,18,12,14,19,19,24,14,20,10,12,10,18,7,6,7,8,5,4,6,5,1,5,7
E07000032,Amber Valley,E01019471,Amber Valley 003E,Derbyshire,"1,435",10,13,18,18,21,20,18,15,23,22,15,15,21,22,13,16,17,16,15,10,14,13,18,18,18,26,22,27,25,20,14,21,18,22,12,23,19,24,22,20,25,22,22,21,14,11,17,23,14,18,31,25,14,28,27,22,24,12,13,25,17,22,21,20,12,18,12,9,17,10,10,10,13,10,7,15,10,9,9,8,1,2,4,1,1,4,3,5,2,3,8
E07000032,Amber Valley,E01019473,Amber Valley 004C,Derbyshire,"1,247",11,7,12,7,8,9,7,6,8,8,11,11,8,8,15,10,13,16,17,8,7,14,12,11,9,14,9,1,15,13,12,10,8,12,1,9,8,16,12,6,8,15,10,24,17,6,11,20,18,18,22,27,17,14,19,29,28,35,15,28,27,24,22,14,25,30,27,15,20,14,15,19,22,20,25,25,11,16,13,14,7,10,6,5,5,10,6,4,8,5,3
E07000032,Amber Valley,E01019474,Amber Valley 004D,Derbyshire,"1,172",9,11,8,13,7,3,7,6,10,7,8,9,10,6,8,11,5,10,10,5,10,10,10,13,10,15,12,11,11,16,22,26,20,10,13,12,11,12,13,10,12,13,15,10,11,8,12,15,20,19,29,24,10,18,22,14,24,17,17,19,11,21,22,17,21,18,20,19,21,22,18,10,20,18,21,22,17,15,11,10,8,5,5,5,4,3,5,0,2,2,20
